Date,Bitcoin,Gold,SP500,Bitcoin_Norm,Gold_Norm,SP500_Norm,Bitcoin_Ret,Gold_Ret,SP500_Ret
2019-01-25,3599.765869140625,1297.4000244140625,2664.760009765625,948.170162265156,103.96666391790819,145.6885469082223,-0.0003053736335224544,0.014306973010254298,0.008488694060713842
2019-01-26,3602.46044921875,1297.4000244140625,2664.760009765625,948.8799085438833,103.96666391790819,145.6885469082223,0.0007485431486600191,0.0,0.0
2019-01-27,3583.9658203125,1297.4000244140625,2664.760009765625,944.0084652532508,103.96666391790819,145.6885469082223,-0.005133888120898322,0.0,0.0
2019-01-28,3470.450439453125,1302.4000244140625,2643.85009765625,914.1087714949123,104.36733704092921,144.545354012791,-0.03167312037855241,0.0038538614967715823,-0.007846827493937836
2019-01-29,3448.116943359375,1308.199951171875,2640.0,908.2261792972661,104.83211199439839,144.33486033571006,-0.006435330653293936,0.004453260633515255,-0.0014562465775435074
2019-01-30,3486.181640625,1309.9000244140625,2681.050048828125,918.2523341903726,104.96834672546076,146.57916073888487,0.01103927096757329,0.0012995515254869971,0.01554926091974429
2019-01-31,3457.792724609375,1319.699951171875,2704.10009765625,910.7747581247121,105.75366017734677,147.83935982158894,-0.008143269325041613,0.007481431082647871,0.008597395948725328
2019-02-01,3487.9453125,1316.9000244140625,2706.530029296875,918.7168813605751,105.5292890976902,147.97220976248852,0.008720183739189036,-0.0021216389038479777,0.0008986100931438479
2019-02-02,3521.060791015625,1316.9000244140625,2706.530029296875,927.4394232644308,105.5292890976902,147.97220976248852,0.009494265405179059,0.0,0.0
2019-02-03,3464.013427734375,1316.9000244140625,2706.530029296875,912.4132772134114,105.5292890976902,147.97220976248852,-0.01620175471744556,0.0,0.0
2019-02-04,3459.154052734375,1314.300048828125,2724.8701171875,911.1333288640601,105.32094103013098,148.97490446863927,-0.0014028164443861124,-0.001974315086746503,0.006776236617404008
2019-02-05,3466.357421875,1314.199951171875,2737.699951171875,913.030679951661,105.31291974202364,149.67634094449727,0.0020824077305636735,-7.616042952995894e-05,0.00470842037697472
2019-02-06,3413.767822265625,1309.5,2731.610107421875,899.1786987373981,104.93629091920734,149.34339520695085,-0.015171430181290635,-0.003576283173412076,-0.0022244379802809355
2019-02-07,3399.4716796875,1309.4000244140625,2706.050048828125,895.4131272194642,104.92827941315865,147.94596812842758,-0.004187789950119369,-7.634638101372548e-05,-0.009357140143940179
2019-02-08,3666.7802734375,1313.699951171875,2707.8798828125,965.8216043050352,105.27285242972152,148.04600935288678,0.07863239318839477,0.003283890848968518,0.0006762010869560964
2019-02-09,3671.20361328125,1313.699951171875,2707.8798828125,966.9867019835694,105.27285242972152,148.04600935288678,0.0012063280354683847,0.0,0.0
2019-02-10,3690.188232421875,1313.699951171875,2707.8798828125,971.9872075901758,105.27285242972152,148.04600935288678,0.005171224791767015,0.0,0.0
2019-02-11,3648.4306640625,1307.0,2709.800048828125,960.9883588298928,104.73595435769683,148.15098923685898,-0.011315836951756086,-0.0051000619783067025,0.0007091030986317026
2019-02-12,3653.528564453125,1309.199951171875,2744.72998046875,962.3311342259339,104.9122466190026,150.06068878416409,0.0013972858086190865,0.0016832067114576077,0.0128902247439735
2019-02-13,3632.070556640625,1310.800048828125,2753.030029296875,956.6791436551354,105.04046984401627,150.51447150703797,-0.005873228423961097,0.001222195016748806,0.003023994668760688
2019-02-14,3616.880859375,1309.800048828125,2745.72998046875,952.6782118599392,104.96033521941206,150.1153610797458,-0.004182104127314679,-0.0007628928614200614,-0.002651641555101225
2019-02-15,3620.810791015625,1318.0999755859375,2775.60009765625,953.7133469372858,105.62544673439179,151.74842895568108,0.0010865526937218206,0.0063367891650625285,0.01087875260858695
2019-02-16,3629.78759765625,1318.0999755859375,2775.60009765625,956.0778174385566,105.62544673439179,151.74842895568108,0.00247922555437019,0.0,0.0
2019-02-17,3673.836181640625,1318.0999755859375,2775.60009765625,967.680114516279,105.62544673439179,151.74842895568108,0.01213530621263259,0.0,0.0
2019-02-18,3915.71435546875,1318.0999755859375,2775.60009765625,1031.390276694622,105.62544673439179,151.74842895568108,0.06583804009467542,0.0,0.0
2019-02-19,3947.094482421875,1340.0999755859375,2779.760009765625,1039.6557309343302,107.38840847568429,151.97586090011873,0.008013895832135631,0.016690691455494733,0.0014987433214488366
2019-02-20,3999.820556640625,1343.300048828125,2784.699951171875,1053.5436592510493,107.64484514365296,152.24593883683758,0.013358199164869689,0.002387936199154339,0.0017771107537685182
2019-02-21,3954.1181640625,1323.5,2774.8798828125,1041.505752742132,106.05817566366622,151.70905315686122,-0.011426110729454764,-0.014739855660243828,-0.003526436790880272
2019-02-22,4005.526611328125,1329.199951171875,2792.669921875,1055.0466211090195,106.51493911108672,152.68167543089638,0.013001242029855531,0.004306725479316098,0.006411102394986878
2019-02-23,4142.52685546875,1329.199951171875,2792.669921875,1091.1321745698042,106.51493911108672,152.68167543089638,0.03420280463327119,0.0,0.0
2019-02-24,3810.427490234375,1329.199951171875,2792.669921875,1003.6579552818687,106.51493911108672,152.68167543089638,-0.08016830712779921,0.0,0.0
2019-02-25,3882.6962890625,1325.9000244140625,2796.110107421875,1022.6933929193532,106.25050071912806,152.86975827197105,0.018966060635805304,-0.0024826413474535736,0.0012318625699112573
2019-02-26,3854.35791015625,1325.0999755859375,2793.89990234375,1015.2291282136363,106.18638910662122,152.74892128664362,-0.007298633937987575,-0.0006034005682129528,-0.0007904570968998437
2019-02-27,3851.04736328125,1317.699951171875,2792.3798828125,1014.3571376782061,105.59339092813835,152.66581832954114,-0.0008589100836423613,-0.005584502717080109,-0.0005440493877303387
2019-02-28,3854.785400390625,1312.800048828125,2784.489990234375,1015.3417281714193,105.20073909322467,152.23445979040196,0.0009706546704713048,-0.003718526618591955,-0.0028255083152146643
2019-03-01,3859.583740234375,1296.4000244140625,2803.68994140625,1016.6055999990995,103.88652929330398,153.28416519602507,0.0012447748305945971,-0.012492400825778516,0.00689532059343434
2019-03-02,3864.4150390625,1296.4000244140625,2803.68994140625,1017.8781531484822,103.88652929330398,153.28416519602507,0.0012517668104363722,0.0,0.0
2019-03-03,3847.17578125,1296.4000244140625,2803.68994140625,1013.3373717555768,103.88652929330398,153.28416519602507,-0.0044610264783262465,0.0,0.0
2019-03-04,3761.55712890625,1284.800048828125,2792.81005859375,990.7856129921444,102.95696960430692,152.68933702700573,-0.022254936403225956,-0.008947836599417225,-0.003880558492514008
2019-03-05,3896.375,1282.0,2789.64990234375,1026.296334344064,102.73258874259167,152.51656403042134,0.035840973956695166,-0.0021793654434236753,-0.001131532823106185
2019-03-06,3903.942626953125,1284.9000244140625,2771.449951171875,1028.2896301129967,102.96498111035561,151.52153092037994,0.0019422224383240927,0.0022621095273498426,-0.006524098653592381
2019-03-07,3911.484375,1283.800048828125,2748.929931640625,1030.276109436741,102.87683497970272,150.2903097560616,0.0019318286070102442,-0.0008560787337824616,-0.00812571755868352
2019-03-08,3901.131591796875,1297.0,2743.070068359375,1027.5492098309214,103.93460811165475,149.96993757868069,-0.0026467658337827604,0.01028193696045121,-0.0021316888487414865
2019-03-09,3963.313720703125,1297.0,2743.070068359375,1043.927841497071,103.93460811165475,149.96993757868069,0.01593951074016675,0.0,0.0
2019-03-10,3951.599853515625,1297.0,2743.070068359375,1040.8424354579902,103.93460811165475,149.96993757868069,-0.0029555740506511663,0.0,0.0
2019-03-11,3905.227294921875,1288.800048828125,2783.300048828125,1028.6280087411262,103.27750810272374,152.16940296211453,-0.01173513521428382,-0.006322244542694699,0.014666041867757107
2019-03-12,3909.15625,1296.300048828125,2791.52001953125,1029.6628865941261,103.8785177872553,152.61880763006877,0.0010060759032475275,0.005819366632410894,0.0029533182046204143
2019-03-13,3906.71728515625,1307.5,2810.919921875,1029.0204687881564,104.77602166999893,153.67944482526255,-0.0006239108103570645,0.008639937321609947,0.006949583813841809
2019-03-14,3924.369140625,1293.4000244140625,2808.47998046875,1033.669927467557,103.64612541949137,153.54604762749798,0.004518334494236109,-0.010783920142208414,-0.0008680223820187738
2019-03-15,3960.9111328125,1301.800048828125,2822.47998046875,1043.2950052980175,104.31925822257841,154.3114597656419,0.009311558336655423,0.006494529345526967,0.00498490290027398
2019-03-16,4048.725830078125,1301.800048828125,2822.47998046875,1066.4251973111695,104.31925822257841,154.3114597656419,0.02217032756381765,0.0,0.0
2019-03-17,4025.22900390625,1301.800048828125,2822.47998046875,1060.2361866104757,104.31925822257841,154.3114597656419,-0.0058035113164038865,0.0,0.0
2019-03-18,4032.50732421875,1300.300048828125,2832.93994140625,1062.1532796666886,104.19905628567211,154.88332984179004,0.0018081754616785517,-0.0011522506865400128,0.0037059469012648005
2019-03-19,4071.190185546875,1305.0,2832.570068359375,1072.342257571278,104.5756851084884,154.86310803324358,0.009592756619634768,0.0036145128011881855,-0.0001305615560248663
2019-03-20,4087.476318359375,1300.5,2824.22998046875,1076.6319880017702,104.21507929776948,154.40713628290993,0.004000337019458566,-0.0034482758620689724,-0.0029443536044478913
2019-03-21,4029.326904296875,1306.0999755859375,2854.8798828125,1061.3155642754607,104.66383123914132,156.0828368033979,-0.014226238767748978,0.004306017367118331,0.010852481049954399
2019-03-22,4023.96826171875,1311.5999755859375,2800.7099609375,1059.9041099788415,105.10457167446444,153.12124282300985,-0.0013299101079167208,0.004211009955445988,-0.018974501239482744
2019-03-23,4035.826416015625,1311.5999755859375,2800.7099609375,1063.0275209151525,105.10457167446444,153.12124282300985,0.002946880672416219,0.0,0.0
2019-03-24,4022.168212890625,1311.5999755859375,2800.7099609375,1059.429981201723,105.10457167446444,153.12124282300985,-0.0033842394882989124,0.0,0.0
2019-03-25,3963.070556640625,1321.9000244140625,2798.360107421875,1043.8637926347344,105.92996222071123,152.9927709370299,-0.014692984758966188,0.007853041338708122,-0.000839020658475631
2019-03-26,3985.080810546875,1314.300048828125,2818.4599609375,1049.6612435736113,105.32094103013098,154.0916760695852,0.00555383851780511,-0.005749281674539808,0.007182725862306283
2019-03-27,4087.066162109375,1309.9000244140625,2805.3701171875,1076.5239537761418,104.96834672546076,153.37602426296678,0.025591790081793686,-0.003347808149277376,-0.0046443248906916645
2019-03-28,4069.107177734375,1289.800048828125,2815.43994140625,1071.793598039693,103.35764272732794,153.92656466911015,-0.00439410170099408,-0.015344663876106557,0.003589481529391092
2019-03-29,4098.37451171875,1293.0,2834.39990234375,1079.5025474052413,103.61406961323793,154.96314925770278,0.007192568960710188,0.0024809668558956055,0.0067342800173637585
2019-03-30,4106.66015625,1293.0,2834.39990234375,1081.6849673751105,103.61406961323793,154.96314925770278,0.0020216904305738748,0.0,0.0
2019-03-31,4105.404296875,1293.0,2834.39990234375,1081.3541768652099,103.61406961323793,154.96314925770278,-0.0003058103975535076,0.0,0.0
2019-04-01,4158.18310546875,1288.4000244140625,2867.18994140625,1095.2559952966526,103.24545229647033,156.75585596546355,0.01285593446519373,-0.0035575990610499097,0.011568600124275408
2019-04-02,4879.8779296875,1290.0,2867.239990234375,1285.3487745108675,103.37366573942532,156.7585922497883,0.1735601357404375,0.0012418313843676199,1.745570720723677e-05
2019-04-03,4973.02197265625,1289.9000244140625,2873.39990234375,1309.8827040902365,103.36565423337665,157.0953687853894,0.01908737151027773,-7.750045421506258e-05,0.002148376881724312
2019-04-04,4922.798828125,1289.0,2879.389892578125,1296.6540417741983,103.2935311148211,157.4228553020147,-0.010099119772122078,-0.0006977474199765243,0.0020846350796801527
2019-04-05,5036.68115234375,1290.4000244140625,2892.739990234375,1326.6503875808223,103.40572154567873,158.15273578712188,0.023133653881632465,0.0010861322064099621,0.004636432770241061
2019-04-06,5059.8173828125,1290.4000244140625,2892.739990234375,1332.7444181914843,103.40572154567873,158.15273578712188,0.004593546775932822,0.0,0.0
2019-04-07,5198.89697265625,1290.4000244140625,2892.739990234375,1369.3776665925536,103.40572154567873,158.15273578712188,0.027487076967675605,0.0,0.0
2019-04-08,5289.77099609375,1297.0999755859375,2895.77001953125,1393.313678177938,103.94261961770346,158.3183944444619,0.017479481496835758,0.005192150530931139,0.0010474599539205265
2019-04-09,5204.95849609375,1303.5,2878.199951171875,1370.974258112735,104.4554831715821,157.3577984737273,-0.016033302776742198,0.004934102640138827,-0.006067494393846573
2019-04-10,5324.5517578125,1309.0999755859375,2888.2099609375,1402.474851899063,104.90423511295393,157.90506868640935,0.02297679449480783,0.004296107085490997,0.0034778715639784963
2019-04-11,5064.48779296875,1288.5999755859375,2888.320068359375,1333.9745936297425,103.26147530856771,157.91108851192382,-0.04884241466188555,-0.015659613766950464,3.8123067008344336e-05
2019-04-12,5089.5390625,1290.5999755859375,2907.409912109375,1340.5730411843506,103.42174455777611,158.95477409203244,0.004946456691243162,0.0015520720455473036,0.006609324208602496
2019-04-13,5096.58642578125,1290.5999755859375,2907.409912109375,1342.4293006825608,103.42174455777611,158.95477409203244,0.0013846761356397508,0.0,0.0
2019-04-14,5167.72216796875,1290.5999755859375,2907.409912109375,1361.1662937717463,103.42174455777611,158.95477409203244,0.013957526910101548,0.0,0.0
2019-04-15,5067.1083984375,1286.800048828125,2905.580078125,1334.6648551642045,103.11723885351533,158.85473286757326,-0.019469655345422332,-0.0029443102663064824,-0.0006293691084816588
2019-04-16,5235.5595703125,1272.5999755859375,2907.06005859375,1379.034511629836,101.97932131490042,158.9356467972159,0.03324404347200138,-0.011035182393037135,0.0005093580038946222
2019-04-17,5251.93798828125,1272.199951171875,2900.449951171875,1383.3485497610945,101.94726550864699,158.57425705042033,0.003128303240330199,-0.00031433633642674597,-0.0022738117853239315
2019-04-18,5298.3857421875,1271.9000244140625,2905.030029296875,1395.5827827526573,101.92323099050094,158.82466043545762,0.008843926567657423,-0.00023575441701295663,0.0015790922795098083
2019-04-19,5303.8125,1271.9000244140625,2905.030029296875,1397.012178447461,101.92323099050094,158.82466043545762,0.0010242285247921146,0.0,0.0
2019-04-20,5337.88623046875,1271.9000244140625,2905.030029296875,1405.98712174155,101.92323099050094,158.82466043545762,0.00642438443454596,0.0,0.0
2019-04-21,5314.53125,1271.9000244140625,2905.030029296875,1399.8354728772197,101.92323099050094,158.82466043545762,-0.004375323763073036,0.0,0.0
2019-04-22,5399.365234375,1273.5,2907.969970703125,1422.180551878051,102.05144443345593,158.98539378101304,0.015962646635110156,0.001257941312387878,0.001012017561471401
2019-04-23,5572.3623046875,1269.300048828125,2933.679931640625,1467.7475876777316,101.71488292294173,160.39101636478222,0.032040260809014454,-0.0032979593026108978,0.008841205788409079
2019-04-24,5464.86669921875,1275.5,2927.25,1439.4334890987516,102.21171368266435,160.03947724155577,-0.019290850018550354,0.004884543396653118,-0.002191763174733685
2019-04-25,5210.515625,1275.800048828125,2926.169921875,1372.437993257828,102.23575798286907,159.98042689105446,-0.04654296037177108,0.00023524016317133523,-0.0003689736527457965
2019-04-26,5279.34814453125,1284.9000244140625,2939.8798828125,1390.5683227252403,102.96498111035561,160.7299819278431,0.013210308630683842,0.007132760023246698,0.0046852921407636305
2019-04-27,5268.291015625,1284.9000244140625,2939.8798828125,1387.6559000593381,102.96498111035561,160.7299819278431,-0.00209441177273062,0.0,0.0
2019-04-28,5285.13916015625,1284.9000244140625,2939.8798828125,1392.0936631013763,102.96498111035561,160.7299819278431,0.0031980284462800324,0.0,0.0
2019-04-29,5247.3525390625,1278.5999755859375,2943.030029296875,1382.1407528410025,102.46012906252564,160.90220766756255,-0.007149598137096702,-0.004903143208358163,0.001071522174355355
2019-04-30,5350.7265625,1282.800048828125,2945.830078125,1409.3692360645894,102.79670035509851,161.055292764737,0.019700224573813152,0.003284900142644487,0.0009514170090862972
2019-05-01,5402.697265625,1281.4000244140625,2923.72998046875,1423.0582013491094,102.6845099242409,159.8470296932899,0.009712831055362026,-0.0010913816345279326,-0.007502163081421376
2019-05-02,5505.28369140625,1269.699951171875,2917.52001953125,1450.0792331370549,101.74692894713648,159.507516873364,0.018988001869725712,-0.009130695348267603,-0.0021239857917741967
2019-05-03,5768.28955078125,1279.199951171875,2945.639892578125,1519.3543797509135,102.50820788087644,161.0448948843029,0.047773352676729886,0.007482082669399093,0.009638279380647763
2019-05-04,5831.16748046875,1279.199951171875,2945.639892578125,1535.9162837641115,102.50820788087644,161.0448948843029,0.010900619522295596,0.0,0.0
2019-05-05,5795.70849609375,1279.199951171875,2945.639892578125,1526.5764677341797,102.50820788087644,161.0448948843029,-0.006080940822531411,0.0,0.0
2019-05-06,5746.80712890625,1281.699951171875,2932.469970703125,1513.6959585714465,102.70854444238695,160.3248650227649,-0.008437513242851802,0.0019543465411406835,-0.004470988428756373
2019-05-07,5829.50146484375,1283.5,2884.050048828125,1535.4774590285824,102.852790679498,157.67763674197167,0.014389613933892154,0.001404422951314821,-0.016511651392423388
2019-05-08,5982.45751953125,1279.4000244140625,2879.419921875,1575.7657367845763,102.52424067503247,157.42449707260957,0.026238273651690402,-0.0031943713174424904,-0.0016054253132695706
2019-05-09,6174.52880859375,1283.5,2870.719970703125,1626.3568785246769,102.852790679498,156.9488507705944,0.03210575059420551,0.0032046080254024556,-0.0030214249424966866
2019-05-10,6378.84912109375,1285.699951171875,2881.39990234375,1680.1743852458685,103.02908294080378,157.5327471500431,0.03309083475578345,0.001714025065738145,0.0037202972597878414
2019-05-11,7204.771484375,1285.699951171875,2881.39990234375,1897.7204617627162,103.02908294080378,157.5327471500431,0.12947827227172803,0.0,0.0
2019-05-12,6972.37158203125,1285.699951171875,2881.39990234375,1836.5068547876924,103.02908294080378,157.5327471500431,-0.03225638770747363,0.0,0.0
2019-05-13,7814.9150390625,1300.0999755859375,2811.8701171875,2058.4308896859625,104.18302349151607,153.7313941842479,0.1208402976115901,0.011200143860110812,-0.02413055719884427
2019-05-14,7994.416015625,1294.699951171875,2834.409912109375,2105.7110396348953,103.75029456224163,154.96369651456774,0.02296902470023965,-0.004153545508397416,0.008015944543135589
2019-05-15,8205.16796875,1296.300048828125,2850.9599609375,2161.222625903681,103.8785177872553,155.8685256759907,0.026362395040874453,0.0012358829972933805,0.00583897507464215
2019-05-16,7884.9091796875,1285.0,2876.320068359375,2076.867187513815,102.9729926164043,157.25502096494333,-0.03903135076359554,-0.00871715529004291,0.008895287120600504
2019-05-17,7343.8955078125,1274.5,2859.530029296875,1934.3654138715622,102.13157905806014,156.3370709864899,-0.06861381146516154,-0.008171206225680905,-0.005837333350761975
2019-05-18,7271.2080078125,1274.5,2859.530029296875,1915.2196912954153,102.13157905806014,156.3370709864899,-0.009897676229553398,0.0,0.0
2019-05-19,8197.689453125,1274.5,2859.530029296875,2159.252801856388,102.13157905806014,156.3370709864899,0.12741781617539316,0.0,0.0
2019-05-20,7978.30908203125,1276.0999755859375,2840.22998046875,2101.468509872029,102.25979250101514,155.28189301221724,-0.026761244415049346,0.0012553751164672278,-0.0067493779153879885
2019-05-21,7963.32763671875,1272.0,2864.360107421875,2097.522431168774,101.93124249654963,156.60114244542265,-0.0018777719888342093,-0.003212895278095207,0.008495835590448308
2019-05-22,7680.06640625,1273.5999755859375,2856.27001953125,2022.9120657671206,102.05945593950463,156.1588387689844,-0.03557071156568237,0.001257842441774848,-0.0028243962306494508
2019-05-23,7881.8466796875,1284.800048828125,2822.239990234375,2076.060531962456,102.95696960430692,154.29833894861144,0.02627324592835456,0.008794027525820924,-0.01191414994527018
2019-05-24,7987.37158203125,1283.0,2826.06005859375,2103.855551809726,102.81272336719589,154.50719085509752,0.013388347506898546,-0.0014010342152204203,0.0013535590072402126
2019-05-25,8052.5439453125,1283.0,2826.06005859375,2121.0218044255766,102.81272336719589,154.50719085509752,0.008159425489589589,0.0,0.0
2019-05-26,8673.2158203125,1283.0,2826.06005859375,2284.5053680309684,102.81272336719589,154.50719085509752,0.077077738316635,0.0,0.0
2019-05-27,8805.7783203125,1283.0,2826.06005859375,2319.422029754104,102.81272336719589,154.50719085509752,0.015284123299404317,0.0,0.0
2019-05-28,8719.9619140625,1276.5,2802.389892578125,2296.818183060458,102.29184830726854,153.21308854222318,-0.00974546520800379,-0.005066250974279041,-0.008375676922946718
2019-05-29,8659.4873046875,1280.5999755859375,2783.02001953125,2280.889308164574,102.62039831173406,152.15409311762426,-0.006935191916087824,0.0032118884339502607,-0.0069119122568113145
2019-05-30,8319.47265625,1287.0999755859375,2788.860107421875,2191.330221240268,103.14127337166138,152.47338412900368,-0.039264986075266295,0.005075745840949164,0.0020984713906617714
2019-05-31,8574.501953125,1305.800048828125,2752.06005859375,2258.5043593899986,104.63979672099524,150.46144098205113,0.030654502684543283,0.014528842822543409,-0.01319537280847849
2019-06-01,8564.0166015625,1305.800048828125,2752.06005859375,2255.7425415791095,104.63979672099524,150.46144098205113,-0.001222852548150466,0.0,0.0
2019-06-02,8742.9580078125,1305.800048828125,2752.06005859375,2302.8753019773635,104.63979672099524,150.46144098205113,0.020894565549692157,0.0,0.0
2019-06-03,8208.9951171875,1322.699951171875,2744.449951171875,2162.2306881185336,105.99406405115938,150.0453789396738,-0.061073482241120636,0.012942182349370057,-0.0027652403144732274
2019-06-04,7707.77099609375,1323.4000244140625,2803.27001953125,2030.2093918718067,106.05016415761752,153.26120710315385,-0.06105791439007158,0.0005292759265373981,0.021432370568193138
2019-06-05,7824.2314453125,1328.300048828125,2826.14990234375,2060.8848099538104,106.44282577458988,154.5121028191537,0.015109484866347334,0.0037026026323612182,0.008161854781411959
2019-06-06,7822.0234375,1337.5999755859375,2843.489990234375,2060.3032257058435,107.18807191417379,155.46012522972273,-0.00028220123956368415,0.007001375002596122,0.006135586748687638
2019-06-07,8043.951171875,1341.199951171875,2873.340087890625,2118.7584873986593,107.47655460633719,157.0920985919281,0.02837216433167966,0.0026913693567918173,0.01049769746289475
2019-06-08,7954.1279296875,1341.199951171875,2873.340087890625,2095.0992492103614,107.47655460633719,157.0920985919281,-0.011166557363197271,0.0,0.0
2019-06-09,7688.0771484375,1341.199951171875,2873.340087890625,2025.0220770833841,107.47655460633719,157.0920985919281,-0.033448139582594405,0.0,0.0
2019-06-10,8000.32958984375,1324.699951171875,2886.72998046875,2107.2686616665464,106.15433330036778,157.8241547567667,0.04061515452790565,-0.012302416194977517,0.0046600444669098184
2019-06-11,7927.71435546875,1326.4000244140625,2885.719970703125,2088.141973692058,106.29056803143015,157.76893520432003,-0.009076530355347279,0.0012833647654955094,-0.00034988023558091275
2019-06-12,8145.857421875,1331.9000244140625,2879.840087890625,2145.6003624291043,106.73130846675328,157.4474685132092,0.027516514423324256,0.0041465620467171505,-0.0020375791387226005
2019-06-13,8230.923828125,1339.199951171875,2891.639892578125,2168.0066608244583,107.31628535712878,158.09259092289062,0.010442903901259237,0.005480836867634897,0.004097381912668174
2019-06-14,8693.8330078125,1340.0999755859375,2886.97998046875,2289.935888439228,107.38840847568429,157.8378228306621,0.05624024585256682,0.0006720612655899405,-0.001611511904139773
2019-06-15,8838.375,1340.0999755859375,2886.97998046875,2328.0079212237574,107.38840847568429,157.8378228306621,0.01662580728863916,0.0,0.0
2019-06-16,8994.48828125,1340.0999755859375,2886.97998046875,2369.1278052927446,107.38840847568429,157.8378228306621,0.017663120341691707,0.0,0.0
2019-06-17,9320.3525390625,1338.699951171875,2889.669921875,2454.9597114328662,107.27621804482668,157.9848881023221,0.03622932707487103,-0.0010447163939767412,0.0009317492412306283
2019-06-18,9081.7626953125,1346.5999755859375,2917.75,2392.115687936065,107.90928353561165,159.52009043352956,-0.025598800340442818,0.005901265931284261,0.009717399870633026
2019-06-19,9273.521484375,1344.5999755859375,2926.4599609375,2442.6245178852105,107.74901428640322,159.99628399240967,0.021114710381221036,-0.0014852220676223604,0.002985163546397107
2019-06-20,9527.16015625,1392.9000244140625,2954.179931640625,2509.432368565191,111.61952056760983,161.51179842420723,0.027350847496536934,0.0359215005987763,0.009472185190685156
2019-06-21,10144.556640625,1396.199951171875,2950.4599609375,2672.0532017116348,111.8839589595685,161.3084190863707,0.06480383180815696,0.0023691052480243613,-0.0012592227925193322
2019-06-22,10701.69140625,1396.199951171875,2950.4599609375,2818.801234869782,111.8839589595685,161.3084190863707,0.0549195775982847,0.0,0.0
2019-06-23,10855.37109375,1396.199951171875,2950.4599609375,2859.2801158667066,111.8839589595685,161.3084190863707,0.014360317604584338,0.0,0.0
2019-06-24,11011.1025390625,1414.300048828125,2945.35009765625,2900.29942521612,113.33440349055155,161.02905113067607,0.014346026862422256,0.012963829171500851,-0.0017318870104667816
2019-06-25,11790.9169921875,1414.9000244140625,2917.3798828125,3105.7007828140695,113.38248230890235,159.49985527725468,0.07082074209722089,0.00042422086206861387,-0.009496397343734198
2019-06-26,13016.2314453125,1411.5999755859375,2913.780029296875,3428.445829597551,113.118034134885,159.30304302179758,0.10392020009443503,-0.002332354775024914,-0.0012339337557076835
2019-06-27,11182.806640625,1408.4000244140625,2924.919921875,2945.5258959807247,112.861607248975,159.91208652157732,-0.14085680731712602,-0.002266896590549128,0.003823175554131808
2019-06-28,12407.33203125,1409.699951171875,2941.760009765625,3268.0631054920445,112.96577639172527,160.8327727843555,0.1095007210601795,0.0009229812093713985,0.0057574526279098315
2019-06-29,11959.37109375,1409.699951171875,2941.760009765625,3150.071210952741,112.96577639172527,160.8327727843555,-0.03610453370408184,0.0,0.0
2019-06-30,10817.1552734375,1409.699951171875,2941.760009765625,2849.214155505943,112.96577639172527,160.8327727843555,-0.09550801721584046,0.0,0.0
2019-07-01,10583.134765625,1385.5999755859375,2964.330078125,2787.573684727513,111.03453389517566,162.06673023299862,-0.021634200665230252,-0.0170958192670031,0.007672301032188189
2019-07-02,10801.677734375,1404.5999755859375,2973.010009765625,2845.1374068345467,112.55709176265556,162.54128202128388,0.020650116774459715,0.013712471373251489,0.002928125887423194
2019-07-03,11961.26953125,1417.699951171875,2995.820068359375,3150.571255082793,113.60685338855892,163.78836028695747,0.1073529339969792,0.009326481427904598,0.007672378673070135
2019-07-04,11215.4375,1417.699951171875,2995.820068359375,2954.1207903025133,113.60685338855892,163.78836028695747,-0.06235391898004139,0.0,0.0
2019-07-05,10978.4599609375,1396.699951171875,2990.409912109375,2891.701444202171,111.92402627187062,163.49257462531426,-0.02112958491922401,-0.014812725346178723,-0.00180590159841032
2019-07-06,11208.55078125,1396.699951171875,2990.409912109375,2952.3068442093413,111.92402627187062,163.49257462531426,0.02095838770931313,0.0,0.0
2019-07-07,11450.8466796875,1396.699951171875,2990.409912109375,3016.1270341019995,111.92402627187062,163.49257462531426,0.021617058544519452,0.0,0.0
2019-07-08,12285.9580078125,1397.0,2975.949951171875,3236.0934631094465,111.94807057207534,162.70201536683928,0.07293009429655473,0.0002148269768844635,-0.004835444424841517
2019-07-09,12573.8125,1397.5,2979.6298828125,3311.9136832259655,111.98813788437742,162.90320567721602,0.023429552014133215,0.0003579098067287845,0.0012365569653400854
2019-07-10,12156.5126953125,1410.0999755859375,2993.070068359375,3201.997861501087,112.9978321979787,163.63801147410777,-0.03318800918078746,0.00901608270907861,0.0045106896075925995
2019-07-11,11358.662109375,1404.300048828125,2999.909912109375,2991.8458274432974,112.53305724450951,164.01196143334047,-0.06563153479411477,-0.004113131592249353,0.002285226738359958
2019-07-12,11815.986328125,1409.9000244140625,3013.77001953125,3112.303989019092,112.98180918588132,164.76972532310344,0.04026215537942113,0.00398773438098976,0.004620174547884881
2019-07-13,11392.37890625,1409.9000244140625,3013.77001953125,3000.7267552386547,112.98180918588132,164.76972532310344,-0.03585036493032401,0.0,0.0
2019-07-14,10256.05859375,1409.9000244140625,3013.77001953125,2701.4225631730933,112.98180918588132,164.76972532310344,-0.09974390088768914,0.0,0.0
2019-07-15,10895.08984375,1411.4000244140625,3014.300048828125,2869.7419444970947,113.10201112278764,164.79870324148916,0.06230768322534974,0.0010639052230836388,0.00017586919155743175
